store_id;date;product_id;sales_with_taxes;sales_without_taxes;quantity
2586;2021-12-24;8445438585781;55378;55378;1
2586;2021-12-24;8445438585804;41933;41933;1
2586;2021-12-24;8445438589703;142773;142773;1
2586;2021-12-24;8445438595339;142773;142773;1
2586;2021-12-24;8445438595353;142773;142773;1
2586;2021-12-24;8445438595360;142773;142773;1
2586;2021-12-24;8445438595421;142773;142773;1
2586;2021-12-24;8445438599238;218403;218403;1
2586;2021-12-24;8445438606721;466231;466231;2
2586;2021-12-24;8445438606790;420084;420084;1
2586;2021-12-24;8445438606806;420084;420084;1
2586;2021-12-24;8445438607797;-176412;-176412;-1
2586;2021-12-24;8445438608237;167983;167983;1
2586;2021-12-24;8445438609456;142773;142773;1
2586;2021-12-24;8445438610230;167983;167983;1
2586;2021-12-24;8445438612425;142773;142773;1
2586;2021-12-24;8445438612432;99941;99941;1
2586;2021-12-24;8445438622103;218403;218403;1
2586;2021-12-24;8445438625234;218403;218403;1
2586;2021-12-24;8445438626941;100756;100756;1
2586;2021-12-24;8445438626958;201512;201512;2
2586;2021-12-24;8445438649117;-218403;-218403;-1
2586;2021-12-24;8445438666657;420084;420084;1
2586;2021-12-24;8445438667425;218403;218403;1
2586;2021-12-24;8445438673082;142773;142773;1
2586;2021-12-24;8445438684125;167983;167983;1
2586;2021-12-24;8445438685313;55378;55378;1
2586;2021-12-24;8445438685344;83950;83950;1
2586;2021-12-24;8445438686709;83950;83950;1
2586;2021-12-24;8445438697149;252017;252017;1
2586;2021-12-24;8445438697781;33529;33529;1
2586;2021-12-24;8445438698412;218403;218403;1
2586;2021-12-24;8445438698498;218403;218403;1
2586;2021-12-24;8445438698795;142773;142773;1
2586;2021-12-24;8445438701150;151092;151092;2
2586;2021-12-24;8445438701181;75546;75546;1
2586;2021-12-24;8445438701198;75546;75546;1
2586;2021-12-24;8445438701228;75546;75546;1
2586;2021-12-24;8445438701242;75546;75546;1
2586;2021-12-24;8445438705417;151092;151092;2
2586;2021-12-24;8445438705431;83950;83950;1
2586;2021-12-24;8445438713696;167983;167983;1
2586;2021-12-24;8445438714112;167983;167983;1
2586;2021-12-24;8445438715812;218403;218403;1
2586;2021-12-24;8445438722278;142786;142786;1
2586;2021-12-24;8445438725163;167983;167983;1
2586;2021-12-24;8445438732949;83950;83950;1
2586;2021-12-24;8445438748308;142786;142786;1
2586;2021-12-24;8445438748551;185643;185643;1
2586;2021-12-24;8445438748582;218403;218403;1
2586;2021-12-24;8445438748919;-167983;-167983;-1
2586;2021-12-24;8445438748926;167983;167983;1
2586;2021-12-24;8445438751216;167983;167983;1
2586;2021-12-24;8445438759618;167983;167983;1
2586;2021-12-24;8445438766791;-218403;-218403;-1
2586;2021-12-24;8445438766821;218403;218403;1
2586;2021-12-24;8445438773829;218403;218403;1
2586;2021-12-24;8445438774000;218403;218403;1
2586;2021-12-24;8445438774109;218403;218403;1
2586;2021-12-24;8445438774291;218403;218403;1
2586;2021-12-24;8445438784894;142773;142773;1
2586;2021-12-24;8445438793759;167983;167983;1
2586;2021-12-24;8445438797733;142773;142773;1
2586;2021-12-24;8445438797740;142773;142773;1
2586;2021-12-24;8445438798242;50370;50370;1
2586;2021-12-24;8445438802130;100756;100756;1
2586;2021-12-24;8445438802659;100756;100756;1
2586;2021-12-24;8445438804882;218403;218403;1
2586;2021-12-24;8445438829717;142773;142773;1
2586;2021-12-24;8445438833844;167983;167983;1
2586;2021-12-24;8445438833899;167983;167983;1
2586;2021-12-24;8445438833950;167983;167983;1
2586;2021-12-24;8445438850964;29353;29353;1
2586;2021-12-24;8445438861809;83950;83950;1
2586;2021-12-24;8445438862080;167983;167983;1
2586;2021-12-24;8445438862097;167983;167983;1
2586;2021-12-24;8445438862110;167983;167983;1
2586;2021-12-24;8445438866811;167983;167983;1
2586;2021-12-24;8445438866859;-167983;-167983;-1
2586;2021-12-24;8445438868051;167983;167983;1
2586;2021-12-24;8445438868068;167983;167983;1
2586;2021-12-24;8445438918848;142773;142773;1
2586;2021-12-24;8445438929288;167983;167983;1
2586;2021-12-24;8445438932639;100756;100756;1
2586;2021-12-24;8445438963077;218403;218403;1
2586;2021-12-24;8445438984232;142786;142786;1
2586;2021-12-24;8445661025634;142773;142773;1
2586;2021-12-24;8445661025658;142773;142773;1
2586;2021-12-24;8445661025894;-142773;-142773;-1
2586;2021-12-24;8445661025900;142773;142773;1
2586;2021-12-24;8445661038436;167983;167983;1
2586;2021-12-24;8445661121848;336050;336050;1
2586;2021-12-24;8445661121879;336050;336050;1
2586;2021-12-24;8445661175094;167983;167983;1
2586;2021-12-24;8445661176411;83950;83950;1
2586;2021-12-24;8445661177746;672185;672185;1
2586;2021-12-24;8445661178309;58765;58765;1
2586;2021-12-24;8445661178354;83950;83950;1
2586;2021-12-24;8445661199816;142773;142773;1
2586;2021-12-24;8445661207511;151176;151176;1
2586;2021-12-24;8445661207573;151176;151176;1
2586;2021-12-24;8445661256045;142773;142773;1
2586;2021-12-24;8445661256755;142773;142773;1
2586;2021-12-24;8445661256892;142773;142773;1
2586;2021-12-24;8445661257400;167983;167983;1
2586;2021-12-24;8445661257813;142773;142773;1
2586;2021-12-24;8445661258001;167983;167983;1
2586;2021-12-24;8445661258209;142773;142773;1
2586;2021-12-24;8445661258216;167983;167983;1
2586;2021-12-24;8445661258261;100790;100790;1
2586;2021-12-24;8445661258308;167983;167983;1
2586;2021-12-24;8445661266938;167983;167983;1
2586;2021-12-24;8445661267379;167983;167983;1
2586;2021-12-24;8445661267423;142786;142786;1
2586;2021-12-24;8445661267430;167983;167983;1
2586;2021-12-24;8445661267461;167983;167983;1
2586;2021-12-24;8445661267553;100756;100756;1
2586;2021-12-24;8445661273073;142773;142773;1
2586;2021-12-24;8445661298939;83950;83950;1
2586;2021-12-24;8445661298953;83950;83950;1
2586;2021-12-24;8445661300168;100756;100756;1
2586;2021-12-24;8445661301899;167983;167983;1
2586;2021-12-24;8445661302230;167983;167983;1
2586;2021-12-24;8445661302346;167983;167983;1
2586;2021-12-24;8445661302353;167983;167983;1
2586;2021-12-24;8445661302520;218403;218403;1
2586;2021-12-24;8445661308928;167983;167983;1
2586;2021-12-24;8445661309451;218403;218403;1
2586;2021-12-24;8445661312994;41933;41933;1
2586;2021-12-24;8445661313557;125799;125799;3
2586;2021-12-24;8445661313588;41933;41933;1
2586;2021-12-24;8445661313731;100756;100756;1
2586;2021-12-24;8445661313748;201512;201512;2
2586;2021-12-24;8445661313755;100756;100756;1
2672;2021-12-24;8445156800395;-420084;-420084;-1
2672;2021-12-24;8445306394002;193193;193193;1
2672;2021-12-24;8445306410757;27689;27689;1
2672;2021-12-24;8445306721655;336050;336050;1
2672;2021-12-24;8445306723376;83950;83950;1
2672;2021-12-24;8445306757821;-67721;-67721;-1
2672;2021-12-24;8445306776297;386471;386471;1
2672;2021-12-24;8445306784711;167983;167983;1
2672;2021-12-24;8445306805461;55378;55378;1
2672;2021-12-24;8445306814500;83950;83950;1
2672;2021-12-24;8445306832078;55378;55378;1
2672;2021-12-24;8445306832085;55378;55378;1
2672;2021-12-24;8445306835598;33529;33529;1
2672;2021-12-24;8445306835635;33529;33529;1
2672;2021-12-24;8445306835703;67058;67058;2
2672;2021-12-24;8445306835734;95558;95558;3
2672;2021-12-24;8445306839572;100756;100756;1
2672;2021-12-24;8445306864260;100756;100756;1
2672;2021-12-24;8445306864277;100756;100756;1
2672;2021-12-24;8445306867926;100756;100756;1
2672;2021-12-24;8445306870872;142773;142773;1
2672;2021-12-24;8445306872333;131042;131042;1
2672;2021-12-24;8445306876508;100756;100756;1
2672;2021-12-24;8445306876836;151176;151176;1
2672;2021-12-24;8445306893826;167983;167983;1
2672;2021-12-24;8445306914453;41933;41933;1
2672;2021-12-24;8445306915320;100756;100756;1
2672;2021-12-24;8445306916419;100756;100756;1
2672;2021-12-24;8445306923295;471357;471357;1
2672;2021-12-24;8445306927200;672185;672185;1
2672;2021-12-24;8445306927842;420084;420084;1
2672;2021-12-24;8445306944351;554538;554538;1
2672;2021-12-24;8445306944573;386471;386471;1
2672;2021-12-24;8445306983084;109160;109160;1
2672;2021-12-24;8445438019248;336050;336050;1
2672;2021-12-24;8445438070706;336050;336050;1
2672;2021-12-24;8445438088046;167983;167983;1
2672;2021-12-24;8445438107136;167983;167983;1
2672;2021-12-24;8445438108546;167983;167983;1
2672;2021-12-24;8445438117791;252017;252017;1
2672;2021-12-24;8445438125994;142773;142773;1
2672;2021-12-24;8445438129725;142773;142773;1
2672;2021-12-24;8445438129770;142773;142773;1
2672;2021-12-24;8445438136648;142773;142773;1
2672;2021-12-24;8445438139205;-152882;-152882;-1
2672;2021-12-24;8445438142205;75546;75546;1
2672;2021-12-24;8445438156509;252017;252017;1
2672;2021-12-24;8445438156516;214214;214214;1
2672;2021-12-24;8445438157599;55378;55378;1
2672;2021-12-24;8445438162531;83950;83950;1
2672;2021-12-24;8445438162579;167900;167900;2
2672;2021-12-24;8445438171595;100756;100756;1
2672;2021-12-24;8445438171670;100756;100756;1
2672;2021-12-24;8445438181976;100756;100756;1
2672;2021-12-24;8445438185592;100756;100756;1
2672;2021-12-24;8445438190497;285546;285546;2
2672;2021-12-24;8445438194655;100756;100756;1
2672;2021-12-24;8445438224437;142773;142773;1
2672;2021-12-24;8445438234610;67143;67143;1
2672;2021-12-24;8445438234627;67143;67143;1
2672;2021-12-24;8445438248037;83950;83950;1
2672;2021-12-24;8445438251297;83950;83950;1
2672;2021-12-24;8445438255752;131042;131042;1
2672;2021-12-24;8445438260800;218403;218403;1
2672;2021-12-24;8445438266437;-52882;-52882;-1
2672;2021-12-24;8445438267069;167983;167983;1
2672;2021-12-24;8445438285087;167983;167983;1
2672;2021-12-24;8445438285179;335966;335966;2
2672;2021-12-24;8445438292832;55378;55378;1
2672;2021-12-24;8445438294386;167983;167983;1
2672;2021-12-24;8445438309332;142773;142773;1
2672;2021-12-24;8445438309356;142773;142773;1
2672;2021-12-24;8445438332392;100756;100756;1
2672;2021-12-24;8445438332415;302268;302268;3
2672;2021-12-24;8445438332446;201512;201512;2
2672;2021-12-24;8445438332453;100756;100756;1
2672;2021-12-24;8445438332606;100756;100756;1
2672;2021-12-24;8445438333085;167983;167983;1
2672;2021-12-24;8445438333788;167983;167983;1
2672;2021-12-24;8445438333818;134387;134387;1
2672;2021-12-24;8445438334464;167983;167983;1
2672;2021-12-24;8445438336130;167983;167983;1
2672;2021-12-24;8445438336147;167983;167983;1
2672;2021-12-24;8445438336741;142773;142773;1
2672;2021-12-24;8445438337076;142773;142773;1
2672;2021-12-24;8445438348591;167983;167983;1
2672;2021-12-24;8445438373654;75546;75546;1
2672;2021-12-24;8445438373661;55378;55378;1
2672;2021-12-24;8445438375092;142773;142773;1
2672;2021-12-24;8445438376372;218403;218403;1
2672;2021-12-24;8445438376549;218403;218403;1
2672;2021-12-24;8445438376631;218403;218403;1
2672;2021-12-24;8445438393386;83950;83950;1
2672;2021-12-24;8445438399036;-142773;-142773;-1
2672;2021-12-24;8445438403252;100756;100756;1
2672;2021-12-24;8445438403276;100756;100756;1
2672;2021-12-24;8445438403467;142773;142773;1
2672;2021-12-24;8445438403719;302268;302268;3
2672;2021-12-24;8445438403733;100756;100756;1
2672;2021-12-24;8445438427241;214214;214214;1
2672;2021-12-24;8445438427265;252017;252017;1
2672;2021-12-24;8445438456272;218403;218403;1
2672;2021-12-24;8445438456456;167983;167983;1
2672;2021-12-24;8445438456746;218403;218403;1
2672;2021-12-24;8445438456784;167983;167983;1
2672;2021-12-24;8445438462754;55378;55378;1
2672;2021-12-24;8445438465601;218403;218403;1
2672;2021-12-24;8445438470643;554538;554538;1
2672;2021-12-24;8445438471855;218403;218403;1
2672;2021-12-24;8445438472098;285546;285546;2
2672;2021-12-24;8445438472210;185643;185643;1
2672;2021-12-24;8445438472500;142786;142786;1
2672;2021-12-24;8445438472654;218403;218403;1
2672;2021-12-24;8445438473170;218403;218403;1
2672;2021-12-24;8445438473477;167983;167983;1
2672;2021-12-24;8445438473507;142773;142773;1
2672;2021-12-24;8445438477208;218403;218403;1
2672;2021-12-24;8445438478250;142773;142773;1
2672;2021-12-24;8445438478274;285546;285546;2
2672;2021-12-24;8445438478786;252017;252017;1
2672;2021-12-24;8445438478922;336050;336050;1
2672;2021-12-24;8445438479394;142773;142773;1
2672;2021-12-24;8445438480888;218403;218403;1
2672;2021-12-24;8445438481557;142773;142773;1
2672;2021-12-24;8445438482349;167983;167983;1
2672;2021-12-24;8445438496643;83950;83950;1
2672;2021-12-24;8445438496711;109026;109026;3
2672;2021-12-24;8445438497480;100756;100756;1
2672;2021-12-24;8445438497510;100756;100756;1
2672;2021-12-24;8445438497527;100756;100756;1
2672;2021-12-24;8445438497565;100756;100756;1
2672;2021-12-24;8445438498807;328500;328500;1
2672;2021-12-24;8445438498906;167983;167983;1
2672;2021-12-24;8445438499002;167983;167983;1
2672;2021-12-24;8445438503648;167983;167983;1
2672;2021-12-24;8445438514576;285546;285546;2
2672;2021-12-24;8445438514880;167983;167983;1
2672;2021-12-24;8445438514903;167983;167983;1
2672;2021-12-24;8445438515016;167983;167983;1
2672;2021-12-24;8445438515238;201512;201512;2
2672;2021-12-24;8445438515252;85664;85664;1
2672;2021-12-24;8445438523615;335966;335966;2
2672;2021-12-24;8445438529792;420084;420084;1
2672;2021-12-24;8445438530620;218403;218403;1
2672;2021-12-24;8445438539265;218403;218403;1
2672;2021-12-24;8445438539388;167983;167983;1
2672;2021-12-24;8445438539777;167983;167983;1
2672;2021-12-24;8445438540469;167983;167983;1
2672;2021-12-24;8445438540759;-49382;-49382;-1
2672;2021-12-24;8445438540827;100756;100756;1
2672;2021-12-24;8445438541374;142773;142773;1
2672;2021-12-24;8445438541398;142773;142773;1
2672;2021-12-24;8445438541503;218403;218403;1
2672;2021-12-24;8445438541510;436806;436806;2
2672;2021-12-24;8445438543668;167983;167983;1
2672;2021-12-24;8445438550963;218403;218403;1
2672;2021-12-24;8445438551083;167983;167983;1
2672;2021-12-24;8445438560450;142773;142773;1
2672;2021-12-24;8445438560467;142773;142773;1
2672;2021-12-24;8445438560665;167983;167983;1
2672;2021-12-24;8445438561051;55378;55378;1
2672;2021-12-24;8445438564489;336050;336050;1
2672;2021-12-24;8445438570763;571357;571357;1
2672;2021-12-24;8445438571159;167983;167983;1
2672;2021-12-24;8445438574884;335966;335966;2
2672;2021-12-24;8445438574907;167983;167983;1
2672;2021-12-24;8445438574990;167983;167983;1
2672;2021-12-24;8445438575027;167983;167983;1
2672;2021-12-24;8445438580953;218403;218403;1
2672;2021-12-24;8445438584289;167983;167983;1
2672;2021-12-24;8445438584302;167983;167983;1
2672;2021-12-24;8445438587174;-117588;-117588;-1
2672;2021-12-24;8445438587297;167983;167983;1
2672;2021-12-24;8445438587402;357071;357071;1
2672;2021-12-24;8445438594912;218403;218403;1
2672;2021-12-24;8445438595391;142773;142773;1
2672;2021-12-24;8445438595612;218403;218403;1
2672;2021-12-24;8445438595629;218403;218403;1
2672;2021-12-24;8445438606721;-252017;-252017;-1
2672;2021-12-24;8445438606806;420084;420084;1
2672;2021-12-24;8445438607032;142773;142773;1
2672;2021-12-24;8445438609449;142773;142773;1
2672;2021-12-24;8445438609777;252017;252017;1
2672;2021-12-24;8445438609845;142773;142773;1
2672;2021-12-24;8445438609852;571092;571092;4
2672;2021-12-24;8445438609869;285546;285546;2
2672;2021-12-24;8445438610568;218403;218403;1
2672;2021-12-24;8445438621434;167983;167983;1
2672;2021-12-24;8445438621441;167983;167983;1
2672;2021-12-24;8445438621458;167983;167983;1
2672;2021-12-24;8445438621663;167983;167983;1
2672;2021-12-24;8445438622974;336050;336050;1
2672;2021-12-24;8445438622998;-336050;-336050;-1
2672;2021-12-24;8445438623001;336050;336050;1
2672;2021-12-24;8445438623018;336050;336050;1
2672;2021-12-24;8445438623032;336050;336050;1
2672;2021-12-24;8445438625234;218403;218403;1
2672;2021-12-24;8445438625289;167983;167983;1
2672;2021-12-24;8445438625302;167983;167983;1
2672;2021-12-24;8445438625357;218403;218403;1
2672;2021-12-24;8445438626125;142773;142773;1
2672;2021-12-24;8445438626194;218403;218403;1
2672;2021-12-24;8445438626217;218403;218403;1
2672;2021-12-24;8445438631921;336050;336050;1
2672;2021-12-24;8445438632348;218403;218403;1
2672;2021-12-24;8445438632447;252017;252017;1
2672;2021-12-24;8445438638425;167983;167983;1
2672;2021-12-24;8445438638463;167983;167983;1
2672;2021-12-24;8445438639477;218403;218403;1
2672;2021-12-24;8445438639743;167983;167983;1
2672;2021-12-24;8445438649575;100756;100756;1
2672;2021-12-24;8445438649643;167983;167983;1
2672;2021-12-24;8445438654975;167983;167983;1
2672;2021-12-24;8445438655330;55378;55378;1
2672;2021-12-24;8445438655347;110756;110756;2
2672;2021-12-24;8445438673051;142773;142773;1
2672;2021-12-24;8445438683203;218403;218403;1
2672;2021-12-24;8445438684583;142773;142773;1
2672;2021-12-24;8445438684606;142773;142773;1
2672;2021-12-24;8445438684637;285546;285546;2
2672;2021-12-24;8445438685313;55378;55378;1
2672;2021-12-24;8445438685320;55378;55378;1
2672;2021-12-24;8445438685375;110756;110756;2
2672;2021-12-24;8445438685382;55378;55378;1
2672;2021-12-24;8445438696876;218403;218403;1
2672;2021-12-24;8445438697071;252017;252017;1
2672;2021-12-24;8445438697330;167983;167983;1
2672;2021-12-24;8445438697439;142773;142773;1
2672;2021-12-24;8445438697453;142773;142773;1
2672;2021-12-24;8445438697866;142773;142773;1
2672;2021-12-24;8445438698634;142773;142773;1
2672;2021-12-24;8445438698658;142773;142773;1
2672;2021-12-24;8445438698764;142773;142773;1
2672;2021-12-24;8445438698801;142773;142773;1
2672;2021-12-24;8445438698849;142773;142773;1
2672;2021-12-24;8445438701167;83950;83950;1
2672;2021-12-24;8445438701242;75546;75546;1
2672;2021-12-24;8445438701259;64214;64214;1
2672;2021-12-24;8445438703536;167983;167983;1
2672;2021-12-24;8445438703574;167983;167983;1
2672;2021-12-24;8445438703833;218403;218403;1
2672;2021-12-24;8445438705417;75546;75546;1
2672;2021-12-24;8445438705462;55378;55378;1
2672;2021-12-24;8445438705493;55378;55378;1
2672;2021-12-24;8445438713658;167983;167983;1
2672;2021-12-24;8445438713665;167983;167983;1
2672;2021-12-24;8445438713672;167983;167983;1
2672;2021-12-24;8445438713702;167983;167983;1
2672;2021-12-24;8445438725620;218403;218403;1
2672;2021-12-24;8445438726177;83950;83950;1
2672;2021-12-24;8445438731775;142773;142773;1
2672;2021-12-24;8445438732918;100756;100756;1
2672;2021-12-24;8445438732949;83950;83950;1
2672;2021-12-24;8445438748278;167983;167983;1
2672;2021-12-24;8445438748285;167983;167983;1
2672;2021-12-24;8445438748292;167983;167983;1
2672;2021-12-24;8445438748506;218403;218403;1
2672;2021-12-24;8445438748568;436806;436806;2
2672;2021-12-24;8445438748575;218403;218403;1
2672;2021-12-24;8445438748698;428319;428319;3
2672;2021-12-24;8445438748704;285546;285546;2
2672;2021-12-24;8445438748858;218403;218403;1
2672;2021-12-24;8445438752718;167983;167983;1
2672;2021-12-24;8445438752725;167983;167983;1
2672;2021-12-24;8445438755559;142773;142773;1
2672;2021-12-24;8445438764216;142773;142773;1
2672;2021-12-24;8445438764339;142773;142773;1
2672;2021-12-24;8445438764346;142773;142773;1
2672;2021-12-24;8445438766210;285546;285546;2
2672;2021-12-24;8445438766227;142773;142773;1
2672;2021-12-24;8445438766586;167983;167983;1
2672;2021-12-24;8445438766593;167983;167983;1
2672;2021-12-24;8445438768580;142773;142773;1
2672;2021-12-24;8445438768641;142773;142773;1
2672;2021-12-24;8445438769884;252017;252017;1
2672;2021-12-24;8445438769952;252017;252017;1
2672;2021-12-24;8445438769983;252017;252017;1
2672;2021-12-24;8445438784689;-134387;-134387;-1
2672;2021-12-24;8445438784696;302370;302370;2
2672;2021-12-24;8445438784894;285546;285546;2
2672;2021-12-24;8445438784917;142773;142773;1
2672;2021-12-24;8445438784924;142773;142773;1
2672;2021-12-24;8445438784948;142773;142773;1
2672;2021-12-24;8445438787918;90529;90529;3
2672;2021-12-24;8445438787925;28500;28500;1
2672;2021-12-24;8445438794213;67058;67058;2
2672;2021-12-24;8445438797788;142773;142773;1
2672;2021-12-24;8445438798242;83950;83950;1
2672;2021-12-24;8445438798259;83950;83950;1
2672;2021-12-24;8445438802659;100756;100756;1
2672;2021-12-24;8445438804837;167983;167983;1
2672;2021-12-24;8445438805049;142773;142773;1
2672;2021-12-24;8445438805056;142773;142773;1
2672;2021-12-24;8445438833875;167983;167983;1
2672;2021-12-24;8445438833899;167983;167983;1
2672;2021-12-24;8445438833905;167983;167983;1
2672;2021-12-24;8445438833912;167983;167983;1
2672;2021-12-24;8445438838634;142773;142773;1
2672;2021-12-24;8445438848718;142773;142773;1
2672;2021-12-24;8445438848824;83950;83950;1
2672;2021-12-24;8445438848831;142714;142714;2
2672;2021-12-24;8445438850919;83950;83950;1
2672;2021-12-24;8445438865586;252017;252017;1
2672;2021-12-24;8445438873918;167983;167983;1
2672;2021-12-24;8445438891998;151092;151092;2
2672;2021-12-24;8445438892001;75546;75546;1
2672;2021-12-24;8445438904759;142773;142773;1
2672;2021-12-24;8445438904766;142773;142773;1
2672;2021-12-24;8445438904773;142773;142773;1
2672;2021-12-24;8445438904780;142773;142773;1
2672;2021-12-24;8445438909396;167983;167983;1
2672;2021-12-24;8445438909419;167983;167983;1
2672;2021-12-24;8445438912846;167983;167983;1
2672;2021-12-24;8445438912860;167983;167983;1
2672;2021-12-24;8445438918831;121357;121357;1
2672;2021-12-24;8445438924627;201512;201512;2
2672;2021-12-24;8445438935272;218403;218403;1
2672;2021-12-24;8445438960878;218403;218403;1
2672;2021-12-24;8445438962476;100756;100756;1
2672;2021-12-24;8445438994132;218403;218403;1
2672;2021-12-24;8445661010074;142773;142773;1
2672;2021-12-24;8445661010098;142773;142773;1
2672;2021-12-24;8445661010111;142773;142773;1
2672;2021-12-24;8445661025818;252017;252017;1
2672;2021-12-24;8445661025825;252017;252017;1
2672;2021-12-24;8445661025832;252017;252017;1
2672;2021-12-24;8445661038214;335966;335966;2
2672;2021-12-24;8445661038221;167983;167983;1
2672;2021-12-24;8445661040699;218403;218403;1
2672;2021-12-24;8445661040743;218403;218403;1
2672;2021-12-24;8445661055655;336050;336050;1
2672;2021-12-24;8445661067245;386471;386471;1
2672;2021-12-24;8445661091455;722605;722605;1
2672;2021-12-24;8445661091479;614214;614214;1
2672;2021-12-24;8445661102199;167983;167983;1
2672;2021-12-24;8445661124344;167983;167983;1
2672;2021-12-24;8445661146438;100756;100756;1
2672;2021-12-24;8445661146490;100756;100756;1
2672;2021-12-24;8445661147930;100756;100756;1
2672;2021-12-24;8445661175094;167983;167983;1
2672;2021-12-24;8445661175100;167983;167983;1
2672;2021-12-24;8445661176169;167983;167983;1
2672;2021-12-24;8445661176176;167983;167983;1
2672;2021-12-24;8445661176367;167900;167900;2
2672;2021-12-24;8445661176398;167900;167900;2
2672;2021-12-24;8445661178309;83950;83950;1
2672;2021-12-24;8445661178453;167983;167983;1
2672;2021-12-24;8445661256229;167983;167983;1
2672;2021-12-24;8445661256915;142773;142773;1
2672;2021-12-24;8445661257165;167983;167983;1
2672;2021-12-24;8445661257813;142773;142773;1
2672;2021-12-24;8445661257851;85664;85664;1
2672;2021-12-24;8445661257875;167983;167983;1
2672;2021-12-24;8445661257882;167983;167983;1
2672;2021-12-24;8445661258117;285546;285546;2
2672;2021-12-24;8445661258308;335966;335966;2
2672;2021-12-24;8445661266860;142773;142773;1
2672;2021-12-24;8445661266990;167983;167983;1
2672;2021-12-24;8445661267041;167983;167983;1
2672;2021-12-24;8445661267058;167983;167983;1
2672;2021-12-24;8445661267362;167983;167983;1
2672;2021-12-24;8445661267478;167983;167983;1
2672;2021-12-24;8445661267522;60454;60454;1
2672;2021-12-24;8445661273462;167983;167983;1
2672;2021-12-24;8445661273479;167983;167983;1
2672;2021-12-24;8445661273608;335966;335966;2
2672;2021-12-24;8445661273882;167983;167983;1
2672;2021-12-24;8445661274476;142773;142773;1
2672;2021-12-24;8445661274513;100756;100756;1
2672;2021-12-24;8445661297710;100756;100756;1
2672;2021-12-24;8445661300113;41933;41933;1
2672;2021-12-24;8445661300137;41933;41933;1
2672;2021-12-24;8445661300168;201512;201512;2
2672;2021-12-24;8445661309451;218403;218403;1
2672;2021-12-24;8445661309567;142773;142773;1
2672;2021-12-24;8445661310839;-85664;-85664;-1
2672;2021-12-24;8445661313571;41933;41933;1
2672;2021-12-24;8445661313588;41933;41933;1
2672;2021-12-24;8445661313748;100756;100756;1
2586;2021-12-25;8445306871459;125966;125966;1
2586;2021-12-25;8445306873309;71345;71345;1
2586;2021-12-25;8445306887740;-167983;-167983;-1
2586;2021-12-25;8445306893314;336050;336050;1
2586;2021-12-25;8445306928177;167983;167983;1
2586;2021-12-25;8445306956040;109160;109160;1
2586;2021-12-25;8445438024037;252017;252017;1
2586;2021-12-25;8445438092814;167983;167983;1
2586;2021-12-25;8445438112796;252017;252017;1
2586;2021-12-25;8445438131407;109160;109160;1
2586;2021-12-25;8445438137430;75546;75546;1
2586;2021-12-25;8445438162586;83950;83950;1
2586;2021-12-25;8445438182027;167983;167983;1
2586;2021-12-25;8445438185530;54538;54538;1
2586;2021-12-25;8445438221207;50336;50336;1
2586;2021-12-25;8445438222259;83950;83950;1
2586;2021-12-25;8445438232999;54538;54538;1
2586;2021-12-25;8445438255448;83950;83950;1
2586;2021-12-25;8445438255455;83950;83950;1
2586;2021-12-25;8445438266079;142773;142773;1
2586;2021-12-25;8445438268189;100756;100756;1
2586;2021-12-25;8445438285179;167983;167983;1
2586;2021-12-25;8445438285209;-167983;-167983;-1
2586;2021-12-25;8445438295352;109160;109160;1
2586;2021-12-25;8445438308892;109160;109160;1
2586;2021-12-25;8445438332590;100756;100756;1
2586;2021-12-25;8445438334457;-167983;-167983;-1
2586;2021-12-25;8445438410830;50336;50336;1
2586;2021-12-25;8445438448475;-100756;-100756;-1
2586;2021-12-25;8445438448499;100756;100756;1
2586;2021-12-25;8445438471824;131042;131042;1
2586;2021-12-25;8445438473538;167983;167983;1
2586;2021-12-25;8445438473583;167983;167983;1
2586;2021-12-25;8445438477468;134387;134387;1
2586;2021-12-25;8445438478199;-167983;-167983;-1
2586;2021-12-25;8445438481533;-85664;-85664;-1
2586;2021-12-25;8445438482332;167983;167983;1
2586;2021-12-25;8445438484985;109160;109160;1
2586;2021-12-25;8445438497510;100756;100756;1
2586;2021-12-25;8445438514675;167983;167983;1
2586;2021-12-25;8445438515245;100756;100756;1
2586;2021-12-25;8445438531092;218403;218403;1
2586;2021-12-25;8445438569910;125966;125966;1
2586;2021-12-25;8445438586085;672185;672185;1
2586;2021-12-25;8445438587167;83950;83950;1
2586;2021-12-25;8445438587297;167983;167983;1
2586;2021-12-25;8445438625371;167983;167983;1
2586;2021-12-25;8445438646574;420084;420084;1
2586;2021-12-25;8445438673044;142773;142773;1
2586;2021-12-25;8445438705448;55378;55378;1
2586;2021-12-25;8445438705486;41933;41933;1
2586;2021-12-25;8445438732338;218403;218403;1
2586;2021-12-25;8445438748681;-114218;-114218;-1
2586;2021-12-25;8445438757553;218403;218403;1
2586;2021-12-25;8445438784894;142773;142773;1
2586;2021-12-25;8445438798631;-167983;-167983;-1
2586;2021-12-25;8445438862035;167983;167983;1
2586;2021-12-25;8445438866804;167983;167983;1
2586;2021-12-25;8445438896719;55378;55378;1
2586;2021-12-25;8445438918787;142773;142773;1
2586;2021-12-25;8445661010104;142773;142773;1
2586;2021-12-25;8445661176718;167983;167983;1
2586;2021-12-25;8445661178477;167983;167983;1
2586;2021-12-25;8445661255970;142773;142773;1
2586;2021-12-25;8445661257011;142773;142773;1
